user_id,month,persona,total_spend,total_income,txn_count,avg_txn,max_txn,std_txn,pct_food,pct_travel,pct_leisure,pct_education,pct_other,weekend_ratio,happy_spend_avg,happy_txn_count,sad_spend_avg,sad_txn_count,stressed_spend_avg,stressed_txn_count,neutral_spend_avg,neutral_txn_count,excited_spend_avg,excited_txn_count,dominant_mood,adherence_food,adherence_travel,adherence_leisure,adherence_education,adherence_other,overspent_any_category,overspent_food,overspent_travel,overspent_leisure,overspent_education,overspent_other,sub_count,sub_total_cost,inactive_ratio,spending_trend,debt_to_income_ratio,credit_score,savings_to_income_ratio
40,2024-11,SUBSCRIPTION_HOARDER,3569.17,5698.25,45,79.31,278.64,62.15,0.2686,0.0967,0.2176,0.1629,0.2541,0.4201,121.84,8,59.24,6,79.05,8,64.74,20,103.93,3,Neutral,0.6892,0.7444,0.67,0.8359,0.9778,0,0,0,0,0,0,8,101.93,0.75,4.46,1.64,437,4.93
40,2024-12,SUBSCRIPTION_HOARDER,3767.78,5698.25,35,107.65,368.86,86.91,0.2558,0.0995,0.3006,0.1404,0.2037,0.5434,184.72,2,144.93,5,106.25,9,87.7,16,104.77,3,Neutral,0.6927,0.8083,0.9769,0.7606,0.8275,0,0,0,0,0,0,8,101.93,0.75,4.46,1.64,437,4.93
40,2025-01,SUBSCRIPTION_HOARDER,3948.57,5698.25,36,109.68,264.32,71.12,0.2473,0.1169,0.29,0.1148,0.2309,0.339,126.2,10,106.63,1,108.1,11,87.92,9,119.9,5,Happy,0.7019,0.9953,0.9878,0.6517,0.9831,0,0,0,0,0,0,8,101.93,0.75,4.46,1.64,437,4.93
41,2024-08,BALANCED_BUDGETER,2432.93,3780.64,39,62.38,193.78,44.76,0.2642,0.1443,0.1952,0.194,0.2022,0.2923,72.62,6,34.08,6,40.84,5,66.26,13,80.8,9,Neutral,0.9236,0.841,0.8531,0.8478,0.8834,0,0,0,0,0,0,1,7.99,0.0,6.95,0.0,790,1.61
41,2024-09,BALANCED_BUDGETER,2293.85,3780.64,38,60.36,143.73,36.44,0.2294,0.1478,0.2163,0.1919,0.2147,0.3683,45.77,9,79.71,7,60.38,7,57.47,12,70.55,3,Neutral,0.756,0.8116,0.8909,0.7904,0.8847,0,0,0,0,0,0,1,7.99,0.0,6.95,0.0,790,1.61
41,2024-10,BALANCED_BUDGETER,2323.08,3780.64,39,59.57,350.42,55.82,0.2303,0.159,0.201,0.2214,0.1883,0.5359,49.88,12,90.61,6,67.93,7,56.85,11,26.67,3,Neutral,0.7688,0.8845,0.8388,0.9236,0.7855,0,0,0,0,0,0,1,7.99,0.0,6.95,0.0,790,1.61
41,2024-11,BALANCED_BUDGETER,2483.8,3780.64,44,56.45,233.92,44.38,0.2571,0.1579,0.1988,0.1904,0.1958,0.6931,82.18,9,48.76,8,19.71,5,54.51,16,63.89,6,Neutral,0.9176,0.9389,0.8866,0.8494,0.8736,0,0,0,0,0,0,1,7.99,0.0,6.95,0.0,790,1.61
41,2024-12,BALANCED_BUDGETER,2425.77,3780.64,43,56.41,175.95,35.13,0.2479,0.1302,0.2149,0.2038,0.2032,0.2397,55.27,9,55.27,7,84.66,6,50.06,15,47.1,6,Neutral,0.8641,0.7561,0.9362,0.8879,0.8853,0,0,0,0,0,0,1,7.99,0.0,6.95,0.0,790,1.61
41,2025-01,BALANCED_BUDGETER,2370.26,3780.64,51,46.48,129.15,34.23,0.2589,0.146,0.2068,0.1812,0.2071,0.3028,42.65,15,43.91,5,62.43,7,43.81,19,48.33,5,Neutral,0.8818,0.8287,0.8803,0.7713,0.8816,0,0,0,0,0,0,1,7.99,0.0,6.95,0.0,790,1.61
42,2024-08,BALANCED_BUDGETER,130.41,500.0,54,2.42,6.33,1.44,0.2186,0.1692,0.1912,0.2126,0.2083,0.2917,2.77,17,0.9,3,1.99,7,2.7,20,1.79,7,Neutral,0.7603,0.9809,0.8313,0.924,0.9057,0,0,0,0,0,0,2,17.98,0.0,-0.92,7.46,821,5.74
42,2024-09,BALANCED_BUDGETER,130.93,500.0,49,2.67,7.01,1.59,0.257,0.1617,0.1916,0.1873,0.2025,0.2428,2.25,14,2.45,5,1.35,4,3.09,21,3.4,5,Neutral,0.8973,0.9409,0.836,0.8173,0.8837,0,0,0,0,0,0,2,17.98,0.0,-0.92,7.46,821,5.74
42,2024-10,BALANCED_BUDGETER,130.57,500.0,43,3.04,16.27,2.81,0.2592,0.1588,0.1942,0.2099,0.1778,0.1372,2.62,11,2.21,4,4.24,3,3.91,12,2.56,13,Neutral,0.9024,0.9218,0.8453,0.9137,0.774,0,0,0,0,0,0,2,17.98,0.0,-0.92,7.46,821,5.74
42,2024-11,BALANCED_BUDGETER,123.52,500.0,40,3.09,9.08,2.14,0.2281,0.1528,0.202,0.2013,0.2159,0.3447,3.24,11,2.76,4,3.84,4,2.74,17,3.71,4,Neutral,0.7512,0.8387,0.8317,0.8287,0.889,0,0,0,0,0,0,2,17.98,0.0,-0.92,7.46,821,5.74
42,2024-12,BALANCED_BUDGETER,121.04,500.0,40,3.03,9.79,2.1,0.2602,0.1484,0.2043,0.1971,0.1899,0.6488,3.3,16,1.15,3,4.13,4,3.03,11,2.5,6,Happy,0.84,0.7982,0.8243,0.7953,0.7663,0,0,0,0,0,0,2,17.98,0.0,-0.92,7.46,821,5.74
42,2025-01,BALANCED_BUDGETER,131.31,500.0,47,2.79,10.67,2.26,0.2531,0.1514,0.1926,0.1921,0.2108,0.1798,2.9,18,1.28,4,2.19,8,3.51,11,2.98,6,Happy,0.8861,0.8836,0.843,0.841,0.9227,0,0,0,0,0,0,2,17.98,0.0,-0.92,7.46,821,5.74
43,2024-08,BALANCED_BUDGETER,3402.56,5406.25,25,136.1,617.42,149.49,0.258,0.1382,0.1997,0.2016,0.2025,0.111,271.26,4,155.04,2,166.03,3,108.73,12,51.16,4,Neutral,0.8458,0.7552,0.8182,0.826,0.8298,0,0,0,0,0,0,3,29.97,0.0,19.71,2.63,804,1.5
43,2024-09,BALANCED_BUDGETER,3681.62,5406.25,17,216.57,757.78,227.93,0.2415,0.1474,0.2037,0.2058,0.2015,0.2854,240.26,4,193.21,3,144.72,4,73.68,3,447.01,3,Excited,0.8567,0.8716,0.903,0.9126,0.8936,0,0,0,0,0,0,3,29.97,0.0,19.71,2.63,804,1.5
43,2024-10,BALANCED_BUDGETER,2628.04,5406.25,18,146.0,331.11,105.56,0.2977,0.187,0.2375,0.2779,0.0,0.6519,141.63,5,0.0,0,143.74,7,134.56,4,187.74,2,Stressed,0.7537,0.7892,0.7515,0.8795,0.0,0,0,0,0,0,0,3,29.97,0.0,19.71,2.63,804,1.5
43,2024-11,BALANCED_BUDGETER,3503.45,5406.25,20,175.17,566.28,154.21,0.2366,0.1663,0.1806,0.2221,0.1944,0.3641,54.32,2,159.0,4,147.18,5,221.37,4,227.48,5,Excited,0.7987,0.9354,0.7621,0.9369,0.8203,0,0,0,0,0,0,3,29.97,0.0,19.71,2.63,804,1.5
43,2024-12,BALANCED_BUDGETER,3478.4,5406.25,29,119.94,302.58,79.89,0.2528,0.1435,0.1926,0.1937,0.2174,0.6433,67.52,7,121.86,2,115.35,4,169.35,10,101.19,6,Neutral,0.8472,0.8014,0.807,0.8114,0.9106,0,0,0,0,0,0,3,29.97,0.0,19.71,2.63,804,1.5
43,2025-01,BALANCED_BUDGETER,3487.36,5406.25,19,183.55,734.2,171.15,0.2418,0.1557,0.2127,0.1916,0.1983,0.4138,180.82,7,297.58,4,142.21,2,125.05,5,121.69,1,Happy,0.8123,0.8721,0.8932,0.8045,0.8327,0,0,0,0,0,0,3,29.97,0.0,19.71,2.63,804,1.5
44,2024-08,BALANCED_BUDGETER,4262.97,6083.39,33,129.18,696.72,144.45,0.2351,0.159,0.1881,0.2045,0.2133,0.1883,160.06,9,73.64,5,231.96,4,97.85,10,109.57,5,Happy,0.7862,0.8862,0.7863,0.855,0.8918,0,0,0,0,0,0,1,10.99,0.0,-2.84,0.0,849,6.04
44,2024-09,BALANCED_BUDGETER,4467.14,6083.39,12,372.26,961.16,289.45,0.2464,0.1372,0.2152,0.1933,0.208,0.0219,277.3,6,0.0,0,0.0,0,501.43,4,398.83,2,Neutral,0.8635,0.8013,0.9426,0.8467,0.9112,0,0,0,0,0,0,1,10.99,0.0,-2.84,0.0,849,6.04
44,2024-10,BALANCED_BUDGETER,4415.63,6083.39,25,176.63,657.29,145.48,0.219,0.1518,0.2171,0.201,0.211,0.1985,181.26,9,172.34,5,192.13,6,124.64,2,173.51,3,Happy,0.7587,0.8766,0.9403,0.8703,0.9138,0,0,0,0,0,0,1,10.99,0.0,-2.84,0.0,849,6.04
44,2024-11,BALANCED_BUDGETER,4294.2,6083.39,30,143.14,530.71,120.57,0.2362,0.1411,0.2071,0.1976,0.218,0.5089,157.63,7,195.7,4,53.31,4,156.42,11,118.52,4,Neutral,0.7956,0.7924,0.8722,0.8322,0.918,0,0,0,0,0,0,1,10.99,0.0,-2.84,0.0,849,6.04
44,2024-12,BALANCED_BUDGETER,4333.22,6083.39,18,240.73,727.38,170.23,0.2414,0.1407,0.2132,0.1894,0.2152,0.2222,300.48,6,116.71,1,320.74,5,105.56,4,193.86,2,Happy,0.8207,0.7974,0.9061,0.805,0.9145,0,0,0,0,0,0,1,10.99,0.0,-2.84,0.0,849,6.04
44,2025-01,BALANCED_BUDGETER,4347.7,6083.39,23,189.03,552.35,137.17,0.259,0.1353,0.2052,0.1971,0.2034,0.4488,189.98,9,0.0,0,121.92,2,239.14,8,120.24,4,Neutral,0.8835,0.7691,0.8748,0.8404,0.8673,0,0,0,0,0,0,1,10.99,0.0,-2.84,0.0,849,6.04
45,2024-08,BALANCED_BUDGETER,3493.29,5562.92,39,89.57,272.36,65.3,0.2715,0.1675,0.1921,0.1862,0.1827,0.3172,79.63,14,77.19,6,53.14,4,102.96,13,182.18,2,Neutral,0.8974,0.9226,0.7933,0.7692,0.7547,0,0,0,0,0,0,1,30.0,0.0,-30.1,0.0,844,5.47
45,2024-09,BALANCED_BUDGETER,3574.85,5562.92,37,96.62,346.76,79.3,0.2577,0.1525,0.1884,0.1959,0.2055,0.2418,103.49,12,56.51,3,107.24,10,92.09,9,87.42,3,Happy,0.8714,0.8593,0.7964,0.8282,0.8689,0,0,0,0,0,0,1,30.0,0.0,-30.1,0.0,844,5.47
45,2024-10,BALANCED_BUDGETER,3655.74,5562.92,36,101.55,273.7,65.0,0.274,0.1349,0.2057,0.1922,0.1933,0.1572,79.69,7,111.67,4,102.7,7,112.6,11,99.1,7,Neutral,0.9476,0.7773,0.889,0.8309,0.8356,0,0,0,0,0,0,1,30.0,0.0,-30.1,0.0,844,5.47
45,2024-11,BALANCED_BUDGETER,3605.21,5562.92,35,103.01,375.12,73.83,0.2605,0.1668,0.182,0.1808,0.2099,0.5483,112.9,11,44.08,4,105.33,6,116.32,11,91.85,3,Neutral,0.8885,0.9482,0.7757,0.7708,0.8949,0,0,0,0,0,0,1,30.0,0.0,-30.1,0.0,844,5.47
45,2024-12,BALANCED_BUDGETER,3437.44,5562.92,28,122.77,397.08,94.54,0.2475,0.1413,0.1887,0.2285,0.194,0.4348,154.89,5,173.92,4,71.95,4,107.56,9,118.59,6,Neutral,0.8048,0.7659,0.7671,0.9288,0.7884,0,0,0,0,0,0,1,30.0,0.0,-30.1,0.0,844,5.47
45,2025-01,BALANCED_BUDGETER,3375.15,5562.92,34,99.27,313.96,68.99,0.2491,0.1543,0.1914,0.2139,0.1913,0.225,84.06,13,166.23,5,37.66,2,95.25,13,137.7,1,Neutral,0.7953,0.821,0.7639,0.8538,0.7635,0,0,0,0,0,0,1,30.0,0.0,-30.1,0.0,844,5.47
46,2024-08,BALANCED_BUDGETER,5774.41,7897.82,34,169.84,339.49,85.44,0.2315,0.1496,0.2152,0.2046,0.1991,0.2518,165.73,8,51.1,2,197.1,8,175.24,15,140.93,1,Neutral,0.7967,0.858,0.926,0.8802,0.8566,0,0,0,0,0,0,1,9.99,0.0,35.23,0.0,792,0.43
46,2024-09,BALANCED_BUDGETER,5874.07,7897.82,27,217.56,441.97,110.7,0.2332,0.1515,0.2168,0.2016,0.1969,0.3567,180.76,7,222.41,6,180.15,5,301.19,5,216.89,4,Neutral,0.8166,0.8839,0.9488,0.8824,0.8616,0,0,0,0,0,0,1,9.99,0.0,35.23,0.0,792,0.43
46,2024-10,BALANCED_BUDGETER,5656.53,7897.82,38,148.86,368.67,91.6,0.25,0.1356,0.2046,0.2234,0.1863,0.1514,149.06,13,98.34,4,149.07,8,169.45,9,151.95,4,Happy,0.843,0.762,0.8625,0.9415,0.7851,0,0,0,0,0,0,1,9.99,0.0,35.23,0.0,792,0.43
46,2024-11,BALANCED_BUDGETER,5558.37,7897.82,35,158.81,416.12,86.63,0.2385,0.1552,0.1858,0.2029,0.2176,0.4493,152.99,13,59.34,1,201.23,7,167.22,11,87.37,3,Happy,0.7902,0.8572,0.7693,0.8401,0.9012,0,0,0,0,0,0,1,9.99,0.0,35.23,0.0,792,0.43
46,2024-12,BALANCED_BUDGETER,5835.6,7897.82,36,162.1,442.03,113.86,0.2539,0.1568,0.2152,0.1833,0.1909,0.3259,141.01,14,86.79,4,219.16,8,195.88,8,96.98,2,Happy,0.883,0.9091,0.9354,0.7969,0.8299,0,0,0,0,0,0,1,9.99,0.0,35.23,0.0,792,0.43
46,2025-01,BALANCED_BUDGETER,6063.74,7897.82,40,151.59,320.99,79.43,0.2624,0.1553,0.1899,0.2033,0.1891,0.2903,159.55,10,136.05,3,157.7,11,148.45,9,141.33,7,Stressed,0.9485,0.9354,0.858,0.9184,0.8542,0,0,0,0,0,0,1,9.99,0.0,35.23,0.0,792,0.43
47,2024-08,BALANCED_BUDGETER,2594.71,3896.04,37,70.13,301.42,64.24,0.2267,0.1597,0.1832,0.2162,0.2141,0.2357,50.18,10,76.84,1,49.83,6,83.79,10,87.93,10,Excited,0.7678,0.9011,0.7756,0.9152,0.9064,0,0,0,0,0,0,1,12.99,0.0,14.76,0.28,591,4.9
47,2024-09,BALANCED_BUDGETER,2419.37,3896.04,25,96.77,197.41,59.29,0.2398,0.154,0.2034,0.2083,0.1945,0.2737,93.44,7,62.0,2,47.0,2,100.56,8,123.8,6,Neutral,0.7572,0.8106,0.8026,0.822,0.7675,0,0,0,0,0,0,1,12.99,0.0,14.76,0.28,591,4.9
47,2024-10,BALANCED_BUDGETER,2588.87,3896.04,25,103.55,332.25,71.66,0.2548,0.144,0.1964,0.1988,0.206,0.5417,74.36,5,95.34,2,124.99,7,112.39,9,69.93,2,Neutral,0.8608,0.8111,0.8294,0.8394,0.8701,0,0,0,0,0,0,1,12.99,0.0,14.76,0.28,591,4.9
47,2024-11,BALANCED_BUDGETER,2736.97,3896.04,25,109.48,250.11,73.72,0.2615,0.1427,0.2124,0.2061,0.1773,0.2544,119.21,10,0.0,0,96.81,3,96.74,9,127.94,3,Happy,0.9339,0.8494,0.9484,0.9203,0.7917,0,0,0,0,0,0,1,12.99,0.0,14.76,0.28,591,4.9
47,2024-12,BALANCED_BUDGETER,2652.55,3896.04,32,82.89,211.67,53.81,0.2234,0.1583,0.1909,0.2139,0.2134,0.5281,55.5,6,74.1,7,111.52,4,97.32,11,71.07,4,Neutral,0.7733,0.9135,0.8261,0.9256,0.9236,0,0,0,0,0,0,1,12.99,0.0,14.76,0.28,591,4.9
47,2025-01,BALANCED_BUDGETER,2528.52,3896.04,26,97.25,313.25,79.7,0.2752,0.1475,0.1858,0.2014,0.1902,0.3138,130.19,8,48.37,2,43.75,5,90.28,10,268.78,1,Happy,0.908,0.8109,0.7662,0.8306,0.7847,0,0,0,0,0,0,1,12.99,0.0,14.76,0.28,591,4.9
48,2024-08,BALANCED_BUDGETER,448.34,1736.92,54,8.3,19.26,5.24,0.2381,0.1647,0.2041,0.2126,0.1805,0.3117,8.37,18,7.92,6,5.99,9,9.32,12,9.38,9,Happy,0.8193,0.945,0.8781,0.9144,0.7765,0,0,0,0,0,0,1,9.99,0.0,-3.98,10.81,639,2.68
48,2024-09,BALANCED_BUDGETER,454.71,1736.92,43,10.57,34.99,7.14,0.2677,0.1457,0.1997,0.207,0.1799,0.609,11.34,14,12.31,4,17.06,4,6.71,12,10.89,9,Happy,0.9345,0.8475,0.8712,0.903,0.7851,0,0,0,0,0,0,1,9.99,0.0,-3.98,10.81,639,2.68
48,2024-10,BALANCED_BUDGETER,413.15,1736.92,59,7.0,17.65,4.8,0.2616,0.1475,0.2077,0.1927,0.1905,0.5466,6.02,13,8.12,5,9.03,9,7.34,18,5.78,14,Neutral,0.8297,0.7798,0.8235,0.7638,0.7551,0,0,0,0,0,0,1,9.99,0.0,-3.98,10.81,639,2.68
48,2024-11,BALANCED_BUDGETER,460.15,1736.92,42,10.96,42.86,9.34,0.2669,0.1461,0.2136,0.1895,0.184,0.2023,14.2,14,9.93,2,7.39,8,9.89,12,10.6,6,Happy,0.9427,0.86,0.9431,0.8365,0.8123,0,0,0,0,0,0,1,9.99,0.0,-3.98,10.81,639,2.68
48,2024-12,BALANCED_BUDGETER,434.79,1736.92,47,9.25,34.49,7.32,0.251,0.1386,0.2105,0.1904,0.2095,0.3679,8.55,16,7.89,2,8.92,8,10.79,16,7.63,5,Neutral,0.8379,0.7712,0.8781,0.7942,0.8738,0,0,0,0,0,0,1,9.99,0.0,-3.98,10.81,639,2.68
48,2025-01,BALANCED_BUDGETER,423.02,1736.92,50,8.46,27.66,6.35,0.2403,0.1414,0.2232,0.2074,0.1877,0.0697,8.61,11,9.13,10,7.44,12,10.35,11,5.66,6,Neutral,0.7804,0.7651,0.9061,0.842,0.7617,0,0,0,0,0,0,1,9.99,0.0,-3.98,10.81,639,2.68
49,2024-08,BALANCED_BUDGETER,124.32,500.0,29,4.29,18.29,4.21,0.2297,0.1609,0.2284,0.1926,0.1884,0.3547,3.5,10,3.0,2,10.89,3,3.81,10,3.14,4,Neutral,0.7616,0.8889,0.9467,0.798,0.7807,0,0,0,0,0,0,2,20.98,0.0,0.17,0.24,563,6.79
49,2024-09,BALANCED_BUDGETER,122.81,500.0,29,4.23,17.17,3.67,0.2475,0.1411,0.217,0.1862,0.2081,0.2014,5.39,9,3.78,2,3.11,5,3.77,8,4.2,5,Happy,0.8107,0.7702,0.8883,0.7623,0.852,0,0,0,0,0,0,2,20.98,0.0,0.17,0.24,563,6.79
49,2024-10,BALANCED_BUDGETER,130.45,500.0,32,4.08,9.76,2.44,0.2625,0.1506,0.1865,0.2011,0.1993,0.2251,2.93,7,4.11,6,3.32,7,5.16,12,0.0,0,Neutral,0.9131,0.8729,0.811,0.8747,0.8667,0,0,0,0,0,0,2,20.98,0.0,0.17,0.24,563,6.79
49,2024-11,BALANCED_BUDGETER,123.6,500.0,37,3.34,7.74,1.89,0.2358,0.1689,0.2039,0.1915,0.1999,0.4886,2.76,17,4.08,3,3.12,7,5.76,6,1.99,4,Happy,0.7773,0.9276,0.84,0.789,0.8237,0,0,0,0,0,0,2,20.98,0.0,0.17,0.24,563,6.79
49,2024-12,BALANCED_BUDGETER,130.07,500.0,39,3.34,9.37,2.38,0.264,0.1558,0.2085,0.177,0.1947,0.6373,3.72,12,4.33,6,2.07,5,3.44,8,2.69,8,Happy,0.9157,0.9009,0.904,0.7673,0.844,0,0,0,0,0,0,2,20.98,0.0,0.17,0.24,563,6.79
49,2025-01,BALANCED_BUDGETER,122.54,500.0,42,2.92,8.98,2.11,0.2315,0.1476,0.2207,0.1903,0.2098,0.381,2.44,7,3.54,6,3.39,7,2.45,12,3.11,10,Excited,0.7565,0.804,0.9017,0.7773,0.857,0,0,0,0,0,0,2,20.98,0.0,0.17,0.24,563,6.79
50,2024-08,BALANCED_BUDGETER,2329.48,3742.96,21,110.93,505.22,111.3,0.2169,0.1381,0.218,0.2099,0.2172,0.3302,129.74,8,44.83,3,100.38,3,130.06,4,111.91,3,Happy,0.7524,0.7982,0.9452,0.9103,0.9419,0,0,0,0,0,0,3,32.97,0.0,13.73,0.0,768,5.61
50,2024-09,BALANCED_BUDGETER,2223.35,3742.96,25,88.93,271.48,67.25,0.2331,0.1558,0.2032,0.222,0.1859,0.3895,76.93,6,126.63,3,74.3,3,87.73,9,92.34,4,Neutral,0.7719,0.8596,0.8409,0.9189,0.7696,0,0,0,0,0,0,3,32.97,0.0,13.73,0.0,768,5.61
50,2024-10,BALANCED_BUDGETER,2231.45,3742.96,33,67.62,254.84,52.61,0.2347,0.1471,0.2161,0.2035,0.1986,0.5678,41.31,10,61.49,3,155.5,4,72.53,9,51.3,7,Neutral,0.78,0.8149,0.8975,0.8452,0.8252,0,0,0,0,0,0,3,32.97,0.0,13.73,0.0,768,5.61
50,2024-11,BALANCED_BUDGETER,2422.38,3742.96,34,71.25,185.18,42.4,0.2334,0.1509,0.2059,0.2087,0.2012,0.4284,60.57,14,67.56,2,100.24,6,62.81,10,104.9,2,Happy,0.8419,0.907,0.9284,0.9411,0.9074,0,0,0,0,0,0,3,32.97,0.0,13.73,0.0,768,5.61
50,2024-12,BALANCED_BUDGETER,2263.88,3742.96,19,119.15,337.42,91.61,0.2633,0.149,0.19,0.2179,0.1798,0.841,76.64,4,104.76,5,179.0,3,129.54,6,119.28,1,Neutral,0.8876,0.8375,0.8009,0.9181,0.7577,0,0,0,0,0,0,3,32.97,0.0,13.73,0.0,768,5.61
50,2025-01,BALANCED_BUDGETER,2363.09,3742.96,25,94.52,210.8,61.43,0.2393,0.1496,0.2005,0.2112,0.1994,0.1547,103.44,9,110.31,2,51.44,2,92.23,9,92.83,3,Happy,0.8423,0.8774,0.8819,0.929,0.8773,0,0,0,0,0,0,3,32.97,0.0,13.73,0.0,768,5.61
